timestamp,pid,mb,availableMb
2026-08-09T11:46:24,47540,139,2545
2026-08-09T11:46:24,48136,140,2545
2026-08-09T11:46:54,25616,2306,2434
2026-08-09T11:46:54,26504,2278,2434
2026-08-09T11:46:54,37208,2472,2434
2026-08-09T11:46:54,39536,139,2434
2026-08-09T11:46:54,42336,2354,2434
2026-08-09T11:46:54,42344,2318,2434
2026-08-09T11:46:54,44364,141,2434
2026-08-09T11:46:54,45328,2251,2434
2026-08-09T11:46:54,45924,2489,2434
2026-08-09T11:46:54,47072,2575,2434
2026-08-09T11:46:54,47540,139,2434
2026-08-09T11:46:54,48136,140,2434
2026-08-09T11:47:24,25616,2309,2444
2026-08-09T11:47:24,26504,2279,2444
2026-08-09T11:47:24,37208,2476,2444
2026-08-09T11:47:24,39536,139,2444
2026-08-09T11:47:24,42336,2352,2444
2026-08-09T11:47:24,42344,2319,2444
2026-08-09T11:47:24,44364,141,2444
2026-08-09T11:47:24,45328,2250,2444
2026-08-09T11:47:24,45924,2493,2444
2026-08-09T11:47:24,47072,2571,2444
2026-08-09T11:47:24,47540,139,2444
2026-08-09T11:47:24,48136,140,2444
2026-08-09T11:47:54,25616,2312,2465
2026-08-09T11:47:54,26504,2279,2465
2026-08-09T11:47:54,37208,2479,2465
2026-08-09T11:47:54,39536,139,2465
2026-08-09T11:47:54,42336,2356,2465
2026-08-09T11:47:54,42344,2323,2465
2026-08-09T11:47:54,44364,141,2465
2026-08-09T11:47:54,45328,2251,2465
2026-08-09T11:47:54,45924,2494,2465
2026-08-09T11:47:54,47072,2575,2465
2026-08-09T11:47:54,47540,139,2465
2026-08-09T11:47:54,48136,140,2465
2026-08-09T11:48:25,25616,2309,2371
2026-08-09T11:48:25,26504,2281,2371
2026-08-09T11:48:25,37208,2480,2371
2026-08-09T11:48:25,39536,139,2371
2026-08-09T11:48:25,42336,2355,2371
2026-08-09T11:48:25,42344,2319,2371
2026-08-09T11:48:25,44364,141,2371
2026-08-09T11:48:25,45328,2250,2371
2026-08-09T11:48:25,45924,2498,2371
2026-08-09T11:48:25,47072,2582,2371
2026-08-09T11:48:25,47540,139,2371
2026-08-09T11:48:25,48136,140,2371
2026-08-09T11:48:55,25616,2312,2212
2026-08-09T11:48:55,26504,2284,2212
2026-08-09T11:48:55,37208,2480,2212
2026-08-09T11:48:55,39536,139,2212
2026-08-09T11:48:55,42336,2358,2212
2026-08-09T11:48:55,42344,2321,2212
2026-08-09T11:48:55,44364,141,2212
2026-08-09T11:48:55,45328,2251,2212
2026-08-09T11:48:55,45924,2496,2212
2026-08-09T11:48:55,47072,2584,2212
2026-08-09T11:48:55,47540,139,2212
2026-08-09T11:48:55,48136,140,2212
2026-08-09T11:49:25,25616,2311,1904
2026-08-09T11:49:25,26504,2282,1904
2026-08-09T11:49:25,37208,2482,1904
2026-08-09T11:49:25,39536,139,1904
2026-08-09T11:49:25,42336,2365,1904
2026-08-09T11:49:25,42344,2319,1904
2026-08-09T11:49:25,44364,141,1904
2026-08-09T11:49:25,45328,2252,1904
2026-08-09T11:49:25,45924,2498,1904
2026-08-09T11:49:25,47072,2590,1904
2026-08-09T11:49:25,47540,139,1904
2026-08-09T11:49:25,48136,140,1904
2026-08-09T11:49:55,25616,2312,1741
2026-08-09T11:49:55,26504,2281,1741
2026-08-09T11:49:55,37208,2484,1741
2026-08-09T11:49:55,39536,139,1741
2026-08-09T11:49:55,42336,2359,1741
2026-08-09T11:49:55,42344,2322,1741
2026-08-09T11:49:55,44364,141,1741
2026-08-09T11:49:55,45328,2253,1741
2026-08-09T11:49:55,45924,2501,1741
2026-08-09T11:49:55,47072,2592,1741
2026-08-09T11:49:55,47540,139,1741
2026-08-09T11:49:55,48136,140,1741
2026-08-09T11:50:25,25616,2312,1825
2026-08-09T11:50:25,26504,2280,1825
2026-08-09T11:50:25,37208,2489,1825
2026-08-09T11:50:25,39536,139,1825
2026-08-09T11:50:25,42336,2366,1825
2026-08-09T11:50:25,42344,2320,1825
2026-08-09T11:50:25,44364,141,1825
2026-08-09T11:50:25,45328,2254,1825
2026-08-09T11:50:25,45924,2502,1825
2026-08-09T11:50:25,47072,2601,1825
2026-08-09T11:50:25,47540,139,1825
2026-08-09T11:50:25,48136,140,1825
2026-08-09T11:50:56,25616,2317,1936
2026-08-09T11:50:56,26504,2275,1936
2026-08-09T11:50:56,37208,2488,1936
2026-08-09T11:50:56,39536,139,1936
2026-08-09T11:50:56,42336,2368,1936
2026-08-09T11:50:56,42344,2328,1936
2026-08-09T11:50:56,44364,141,1936
2026-08-09T11:50:56,45328,2254,1936
2026-08-09T11:50:56,45924,2503,1936
2026-08-09T11:50:56,47072,2602,1936
2026-08-09T11:50:56,47540,139,1936
2026-08-09T11:50:56,48136,140,1936
2026-08-09T11:51:26,25616,2318,2149
2026-08-09T11:51:26,26504,2274,2149
2026-08-09T11:51:26,37208,2493,2149
2026-08-09T11:51:26,39536,139,2149
2026-08-09T11:51:26,42336,2369,2149
2026-08-09T11:51:26,42344,2329,2149
2026-08-09T11:51:26,44364,141,2149
2026-08-09T11:51:26,45328,2250,2149
2026-08-09T11:51:26,45924,2507,2149
2026-08-09T11:51:26,47072,2609,2149
2026-08-09T11:51:26,47540,139,2149
2026-08-09T11:51:26,48136,140,2149
2026-08-09T11:51:56,25616,2311,2140
2026-08-09T11:51:56,26504,2275,2140
2026-08-09T11:51:56,37208,2488,2140
2026-08-09T11:51:56,39536,139,2140
2026-08-09T11:51:56,42336,2374,2140
2026-08-09T11:51:56,42344,2321,2140
2026-08-09T11:51:56,44364,141,2140
2026-08-09T11:51:56,45328,2255,2140
2026-08-09T11:51:56,45924,2513,2140
2026-08-09T11:51:56,47072,2617,2140
2026-08-09T11:51:56,47540,139,2140
2026-08-09T11:51:56,48136,140,2140
2026-08-09T11:52:26,25616,2307,2077
2026-08-09T11:52:26,26504,2271,2077
2026-08-09T11:52:26,37208,2493,2077
2026-08-09T11:52:26,39536,139,2077
2026-08-09T11:52:26,42336,2376,2077
2026-08-09T11:52:26,42344,2319,2077
2026-08-09T11:52:26,44364,141,2077
2026-08-09T11:52:26,45328,2257,2077
2026-08-09T11:52:26,45924,2513,2077
2026-08-09T11:52:26,47072,2616,2077
2026-08-09T11:52:26,47540,139,2077
